n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success_probability,std_error,shots
1,1.5707963267948966,90.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.5707963267948966,90.0,Y,0,balanced_parity,E1_before_H,0.521484375,0.478515625,0.015610569011854952,1024
1,1.5707963267948966,90.0,Y,0,balanced_parity,E2_after_first_H,0.494140625,0.505859375,0.015623927079556978,1024
1,1.5707963267948966,90.0,Y,0,balanced_parity,E3_after_oracle,0.501953125,0.498046875,0.015624880790255698,1024
1,1.5707963267948966,90.0,Y,0,balanced_parity,E4_after_final_H,0.5068359375,0.4931640625,0.0156235396179561,1024
1,1.5707963267948966,90.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.5707963267948966,90.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,1.5707963267948966,90.0,Z,0,balanced_parity,E2_after_first_H,0.51171875,0.48828125,0.015620707876061679,1024
1,1.5707963267948966,90.0,Z,0,balanced_parity,E3_after_oracle,0.4873046875,0.5126953125,0.015619962595502268,1024
1,1.5707963267948966,90.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,X,0,balanced_parity,E1_before_H,0.595703125,0.404296875,0.015336107817611121,1024
1,1.7453292519943295,100.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,X,0,balanced_parity,E4_after_final_H,0.615234375,0.384765625,0.015204370735780355,1024
1,1.7453292519943295,100.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,Y,0,balanced_parity,E1_before_H,0.591796875,0.408203125,0.015359409452537479,1024
1,1.7453292519943295,100.0,Y,0,balanced_parity,E2_after_first_H,0.560546875,0.439453125,0.015510016796353835,1024
1,1.7453292519943295,100.0,Y,0,balanced_parity,E3_after_oracle,0.5771484375,0.4228515625,0.015437883300887618,1024
1,1.7453292519943295,100.0,Y,0,balanced_parity,E4_after_final_H,0.5849609375,0.4150390625,0.01539777400901622,1024
1,1.7453292519943295,100.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,1.7453292519943295,100.0,Z,0,balanced_parity,E2_after_first_H,0.578125,0.421875,0.015433086552030378,1024
1,1.7453292519943295,100.0,Z,0,balanced_parity,E3_after_oracle,0.583984375,0.416015625,0.01540300500675579,1024
1,1.7453292519943295,100.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,X,0,balanced_parity,E1_before_H,0.65625,0.34375,0.014842464993721351,1024
1,1.9198621771937625,110.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,X,0,balanced_parity,E4_after_final_H,0.6748046875,0.3251953125,0.014638993079674074,1024
1,1.9198621771937625,110.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,Y,0,balanced_parity,E1_before_H,0.6728515625,0.3271484375,0.014661624059423693,1024
1,1.9198621771937625,110.0,Y,0,balanced_parity,E2_after_first_H,0.68359375,0.31640625,0.014533546020252268,1024
1,1.9198621771937625,110.0,Y,0,balanced_parity,E3_after_oracle,0.6689453125,0.3310546875,0.014706021612398553,1024
1,1.9198621771937625,110.0,Y,0,balanced_parity,E4_after_final_H,0.677734375,0.322265625,0.014604502594694448,1024
1,1.9198621771937625,110.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,1.9198621771937625,110.0,Z,0,balanced_parity,E2_after_first_H,0.6748046875,0.3251953125,0.014638993079674074,1024
1,1.9198621771937625,110.0,Z,0,balanced_parity,E3_after_oracle,0.69921875,0.30078125,0.014331179460700443,1024
1,1.9198621771937625,110.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced_parity,E1_before_H,0.7470703125,0.2529296875,0.013584093577469121,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced_parity,E4_after_final_H,0.732421875,0.267578125,0.013834261421683517,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced_parity,E1_before_H,0.75,0.25,0.013531646934131853,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced_parity,E2_after_first_H,0.7744140625,0.2255859375,0.01306148778607503,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced_parity,E3_after_oracle,0.7392578125,0.2607421875,0.013719984965688043,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced_parity,E4_after_final_H,0.7490234375,0.2509765625,0.013549220441989588,1024
1,2.0943951023931953,119.99999999999999,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,balanced_parity,E2_after_first_H,0.7802734375,0.2197265625,0.012939417137239902,1024
1,2.0943951023931953,119.99999999999999,Z,0,balanced_parity,E3_after_oracle,0.771484375,0.228515625,0.0131211390947363,1024
1,2.0943951023931953,119.99999999999999,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,balanced_parity,E1_before_H,0.826171875,0.173828125,0.011842550564223725,1024
1,2.2689280275926285,130.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,balanced_parity,E4_after_final_H,0.818359375,0.181640625,0.012048376947131319,1024
1,2.2689280275926285,130.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,Y,0,balanced_parity,E1_before_H,0.8125,0.1875,0.012197261715621872,1024
1,2.2689280275926285,130.0,Y,0,balanced_parity,E2_after_first_H,0.8095703125,0.1904296875,0.012270002070067681,1024
1,2.2689280275926285,130.0,Y,0,balanced_parity,E3_after_oracle,0.8369140625,0.1630859375,0.011545126918158703,1024
1,2.2689280275926285,130.0,Y,0,balanced_parity,E4_after_final_H,0.8154296875,0.1845703125,0.012123393588964344,1024
1,2.2689280275926285,130.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.2689280275926285,130.0,Z,0,balanced_parity,E2_after_first_H,0.806640625,0.193359375,0.01234163459324624,1024
1,2.2689280275926285,130.0,Z,0,balanced_parity,E3_after_oracle,0.810546875,0.189453125,0.012245879346318269,1024
1,2.2689280275926285,130.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,X,0,balanced_parity,E1_before_H,0.8818359375,0.1181640625,0.010087571485259027,1024
1,2.443460952792061,140.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,X,0,balanced_parity,E4_after_final_H,0.880859375,0.119140625,0.01012355971983105,1024
1,2.443460952792061,140.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,Y,0,balanced_parity,E1_before_H,0.876953125,0.123046875,0.010265343962702475,1024
1,2.443460952792061,140.0,Y,0,balanced_parity,E2_after_first_H,0.859375,0.140625,0.010863572002581538,1024
1,2.443460952792061,140.0,Y,0,balanced_parity,E3_after_oracle,0.87890625,0.12109375,0.010194881035455362,1024
1,2.443460952792061,140.0,Y,0,balanced_parity,E4_after_final_H,0.876953125,0.123046875,0.010265343962702475,1024
1,2.443460952792061,140.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.443460952792061,140.0,Z,0,balanced_parity,E2_after_first_H,0.8876953125,0.1123046875,0.009866904546889517,1024
1,2.443460952792061,140.0,Z,0,balanced_parity,E3_after_oracle,0.86328125,0.13671875,0.01073594345339112,1024
1,2.443460952792061,140.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E1_before_H,0.931640625,0.068359375,0.007886299609628184,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E4_after_final_H,0.9326171875,0.0673828125,0.007833868843316626,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E1_before_H,0.931640625,0.068359375,0.007886299609628184,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E2_after_first_H,0.9306640625,0.0693359375,0.007938266773434056,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E3_after_oracle,0.9404296875,0.0595703125,0.007396531754858966,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E4_after_final_H,0.9306640625,0.0693359375,0.007938266773434056,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E2_after_first_H,0.9287109375,0.0712890625,0.008040846168005602,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E3_after_oracle,0.9228515625,0.0771484375,0.008338338372116985,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E1_before_H,0.966796875,0.033203125,0.005598956854768306,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E4_after_final_H,0.966796875,0.033203125,0.005598956854768306,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E1_before_H,0.970703125,0.029296875,0.0052699183271691765,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E2_after_first_H,0.9677734375,0.0322265625,0.005518789917876019,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E3_after_oracle,0.9794921875,0.0205078125,0.004429045877965798,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E4_after_final_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E2_after_first_H,0.970703125,0.029296875,0.0052699183271691765,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E3_after_oracle,0.9697265625,0.0302734375,0.005354334955378518,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,balanced_parity,E1_before_H,0.9921875,0.0078125,0.0027513251146446885,1024
1,2.9670597283903604,170.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,balanced_parity,E4_after_final_H,0.9912109375,0.0087890625,0.002916784482801634,1024
1,2.9670597283903604,170.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,Y,0,balanced_parity,E1_before_H,0.990234375,0.009765625,0.003073045867962428,1024
1,2.9670597283903604,170.0,Y,0,balanced_parity,E2_after_first_H,0.9970703125,0.0029296875,0.0016889763308131972,1024
1,2.9670597283903604,170.0,Y,0,balanced_parity,E3_after_oracle,0.994140625,0.005859375,0.002385061484689932,1024
1,2.9670597283903604,170.0,Y,0,balanced_parity,E4_after_final_H,0.9921875,0.0078125,0.0027513251146446885,1024
1,2.9670597283903604,170.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.9670597283903604,170.0,Z,0,balanced_parity,E2_after_first_H,0.98828125,0.01171875,0.003363031570790017,1024
1,2.9670597283903604,170.0,Z,0,balanced_parity,E3_after_oracle,0.994140625,0.005859375,0.002385061484689932,1024
1,2.9670597283903604,170.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,balanced_parity,E1_before_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,balanced_parity,E4_after_final_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,Y,0,balanced_parity,E1_before_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,balanced_parity,E2_after_first_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,balanced_parity,E3_after_oracle,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,balanced_parity,E4_after_final_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,3.141592653589793,180.0,Z,0,balanced_parity,E2_after_first_H,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,balanced_parity,E3_after_oracle,1.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
3,0.0,0.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.0,0.0,X,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.0,0.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.0,0.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.0,0.0,X,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.0,0.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.0,0.0,Y,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.0,0.0,Y,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.0,0.0,Y,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.0,0.0,Y,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.0,0.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.0,0.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.0,0.0,Z,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.0,0.0,Z,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.0,0.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,X,1,constant_1,E1_before_H,0.9912109375,0.9912109375,0.002916784482801634,1024
3,0.17453292519943295,10.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,X,1,constant_1,E4_after_final_H,0.9921875,0.9921875,0.0027513251146446885,1024
3,0.17453292519943295,10.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,Y,1,constant_1,E1_before_H,0.990234375,0.990234375,0.003073045867962428,1024
3,0.17453292519943295,10.0,Y,1,constant_1,E2_after_first_H,0.9951171875,0.9951171875,0.0021783224090262355,1024
3,0.17453292519943295,10.0,Y,1,constant_1,E3_after_oracle,0.990234375,0.990234375,0.003073045867962428,1024
3,0.17453292519943295,10.0,Y,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.17453292519943295,10.0,Z,1,constant_1,E2_after_first_H,0.99609375,0.99609375,0.0019493065701503066,1024
3,0.17453292519943295,10.0,Z,1,constant_1,E3_after_oracle,0.998046875,0.998046875,0.001379718573664223,1024
3,0.17453292519943295,10.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,X,1,constant_1,E1_before_H,0.9677734375,0.9677734375,0.005518789917876019,1024
3,0.3490658503988659,20.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,X,1,constant_1,E4_after_final_H,0.9755859375,0.9755859375,0.004822839547509493,1024
3,0.3490658503988659,20.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,Y,1,constant_1,E1_before_H,0.9599609375,0.9599609375,0.006126589077515125,1024
3,0.3490658503988659,20.0,Y,1,constant_1,E2_after_first_H,0.9716796875,0.9716796875,0.005183947616491667,1024
3,0.3490658503988659,20.0,Y,1,constant_1,E3_after_oracle,0.97265625,0.97265625,0.005096344176061548,1024
3,0.3490658503988659,20.0,Y,1,constant_1,E4_after_final_H,0.97265625,0.97265625,0.005096344176061548,1024
3,0.3490658503988659,20.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.3490658503988659,20.0,Z,1,constant_1,E2_after_first_H,0.9697265625,0.9697265625,0.005354334955378518,1024
3,0.3490658503988659,20.0,Z,1,constant_1,E3_after_oracle,0.9736328125,0.9736328125,0.0050070223073273865,1024
3,0.3490658503988659,20.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,constant_1,E1_before_H,0.919921875,0.919921875,0.008481690925375554,1024
3,0.5235987755982988,29.999999999999996,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,constant_1,E4_after_final_H,0.9482421875,0.9482421875,0.0069230523367540975,1024
3,0.5235987755982988,29.999999999999996,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,constant_1,E1_before_H,0.9404296875,0.9404296875,0.007396531754858966,1024
3,0.5235987755982988,29.999999999999996,Y,1,constant_1,E2_after_first_H,0.9404296875,0.9404296875,0.007396531754858966,1024
3,0.5235987755982988,29.999999999999996,Y,1,constant_1,E3_after_oracle,0.935546875,0.935546875,0.007673699482504346,1024
3,0.5235987755982988,29.999999999999996,Y,1,constant_1,E4_after_final_H,0.9443359375,0.9443359375,0.007164744865675997,1024
3,0.5235987755982988,29.999999999999996,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,constant_1,E2_after_first_H,0.9208984375,0.9208984375,0.00843428789032329,1024
3,0.5235987755982988,29.999999999999996,Z,1,constant_1,E3_after_oracle,0.9345703125,0.9345703125,0.007727578673929491,1024
3,0.5235987755982988,29.999999999999996,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,X,1,constant_1,E1_before_H,0.8837890625,0.8837890625,0.010014928091265257,1024
3,0.6981317007977318,40.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,X,1,constant_1,E4_after_final_H,0.890625,0.890625,0.009753410329803798,1024
3,0.6981317007977318,40.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E1_before_H,0.8623046875,0.8623046875,0.01076812214396507,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E2_after_first_H,0.8955078125,0.8955078125,0.009559311674942717,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E3_after_oracle,0.8935546875,0.8935546875,0.009637710152275526,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E4_after_final_H,0.904296875,0.904296875,0.00919323996212464,1024
3,0.6981317007977318,40.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E2_after_first_H,0.875,0.875,0.010334966058846057,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E3_after_oracle,0.869140625,0.869140625,0.010538952995845554,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E1_before_H,0.8427734375,0.8427734375,0.011375445155456486,1024
3,0.8726646259971648,50.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E4_after_final_H,0.83203125,0.83203125,0.011682454167444898,1024
3,0.8726646259971648,50.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E1_before_H,0.837890625,0.837890625,0.011517222393326152,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E2_after_first_H,0.826171875,0.826171875,0.011842550564223725,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E3_after_oracle,0.818359375,0.818359375,0.012048376947131319,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E4_after_final_H,0.83203125,0.83203125,0.011682454167444898,1024
3,0.8726646259971648,50.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E2_after_first_H,0.8251953125,0.8251953125,0.01186874871346867,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E3_after_oracle,0.8408203125,0.8408203125,0.01143261142912065,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E1_before_H,0.75,0.75,0.013531646934131853,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E4_after_final_H,0.7646484375,0.7646484375,0.013256823292088668,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E1_before_H,0.7822265625,0.7822265625,0.012897892550550289,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E2_after_first_H,0.7578125,0.7578125,0.013387724483257027,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E3_after_oracle,0.7666015625,0.7666015625,0.013218550784275975,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E4_after_final_H,0.7568359375,0.7568359375,0.013406042437513838,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E2_after_first_H,0.755859375,0.755859375,0.013424266020460675,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E3_after_oracle,0.7412109375,0.7412109375,0.01368654689997752,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E1_before_H,0.6806640625,0.6806640625,0.014569355163622899,1024
3,1.2217304763960306,70.0,X,1,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E4_after_final_H,0.677734375,0.677734375,0.014604502594694448,1024
3,1.2217304763960306,70.0,Y,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E1_before_H,0.6845703125,0.6845703125,0.014521461748465974,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E2_after_first_H,0.6708984375,0.6708984375,0.01468396646524368,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E3_after_oracle,0.6796875,0.6796875,0.014581144259413195,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E4_after_final_H,0.6708984375,0.6708984375,0.01468396646524368,1024
3,1.2217304763960306,70.0,Z,1,constant_1,no_error,1.0,1.0,0.0,1024
3,1.2217304763960306,70.0,Z,1,constant_1,E1_before_H,1.0,1.0,0.0,1024
